"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,
#200403027604,3,2004/03/02,2007/10/01,ISSUED,9,2009/10/01,45000,450000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1076,22,2477,,SUTTER,ST,,,,,,,,,,,,"SANTOS & URRUTIA STRUCT ENGINEERS 2451 HARRISON ST",,"HORIZONTAL AND VERTICAL ADDITIONS TO EXISTING 2 STORY 2 UNIT BUILDING RESULTING IN A 4 STORY 2 UNIT BUILDING.",
#200406166528,3,2004/06/16,2007/10/30,ISSUED,9,2008/10/30,45000,60000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3632,7,1054,,GUERRERO,ST,,,,,,,,,,,,"QUICK DRAW",4155521888,"WORK IN REAR COTTAGE -PERMIT APPL ASSOCIATED WITH VARIANCE 20030763V TO DIVIDE A LOT INTO 2 PARCELS  REMODEL SINGLE FAMILY RESIDENTIAL @ SINGLE STORY.",
#200407158866,3,2004/07/15,2007/10/29,ISSUED,9,2008/10/29,100000,165000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,100,036A,847,,FILBERT,ST,,,,,,,,,,,,"P. WHITEHEAD",4155840537,"ADD 4/F 23'X49' (+/- 1130 SQ.FT.) REF.TO APPL#200403037626",
#200411139086,2,2004/11/13,2007/10/30,ISSUED,9,2009/10/30,300000,426210,,,"2 FAMILY DWELLING",2,5054A,93,49,,MEGAN,DR,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ERECT 3 STORY OF 2 DWELLING UNITS.",
#200411139090,2,2004/11/13,2007/10/30,ISSUED,9,2009/10/30,300000,426210,,,"2 FAMILY DWELLING",2,5054A,93,19,,MEGAN,DR,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ERECT 3 STORIES OF 2 DWELLING UNITS",
#200411139092,2,2004/11/13,2007/10/30,ISSUED,9,2009/10/30,300000,426210,,,"2 FAMILY DWELLING",2,5054A,93,29,,MEGAN,DR,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ERECT 3 STORIES OF 2 DWELLING UNITS.",
#200411139093,2,2004/11/13,2007/10/30,ISSUED,9,2009/10/30,300000,426210,,,"2 FAMILY DWELLING",2,5054A,93,205,,LAUREN,CT,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ERECT 3 STORIES OF 2 DWELLING UNITS.",
#200411139094,2,2004/11/13,2007/10/30,ISSUED,9,2009/10/30,300000,426210,,,"2 FAMILY DWELLING",2,5054A,93,1,,MEGAN,DR,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ERECT 3 STORIES OF 2 DWELLING UNITS.",
#200411139095,2,2004/11/13,2007/10/30,ISSUED,9,2009/10/30,300000,426210,,,"2 FAMILY DWELLING",2,5054A,93,9,,MEGAN,DR,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ERECT 3 STORIES OF 2 DWELLING UNITS.",
#200411139096,2,2004/11/13,2007/10/30,ISSUED,9,2009/10/30,300000,426210,,,"2 FAMILY DWELLING",2,5054A,93,18,,MEGAN,DR,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"TO ERECT 3 STORIES OF 2 FAMILY DWELLING.",
#200411139099,2,2004/11/13,2007/10/30,ISSUED,9,2009/10/30,300000,426210,,,"2 FAMILY DWELLING",2,5054A,93,8,,MEGAN,DR,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"TO ERECT 3 STORIES OF 2 FAMILY DWELLING.",
#200411139102,2,2004/11/13,2007/10/30,ISSUED,9,2009/10/30,300000,426210,,,"2 FAMILY DWELLING",2,5054A,93,201,,LAUREN,CT,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ERECT 3 STORIES OF 2 DWELLING UNITS.",
#200411139105,2,2004/11/13,2007/10/30,ISSUED,9,2009/10/30,300000,426210,,,"2 FAMILY DWELLING",2,5054A,93,2,,MEGAN,DR,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"TO ERECT 3 STORIES OF 2 FAMILY DWELLING.",
#200504150105,3,2005/04/15,2007/10/23,ISSUED,9,2009/10/23,530000,210000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3576,38,39,,LEXINGTON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REVISE SCOPE OF PROJECT-REMODEL GRD FL GARAGE/BSMT TO ADD 594 SF OF USEABLE LIVING SPACE.RAISE &REMOVEL EXISTING 1/FL (1044 SQ FT) AND ADD 168 SQ FT OF LIVING SPACE. REMOVE EXISTING REAR COVERED DECK.UPGRADE THE TOTAL STRUCTURE/MECHANICAL SYSTEMS.ADDRESS EXISTING CODE VIOLATIONS.",
#200504180195,3,2005/04/18,2007/10/12,ISSUED,9,2008/10/12,125000,125000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5653,10,154,,PRENTISS,ST,,,"SID BAXTER",,4156817634,"SID BAXTER CARPENTRY",43RD,AV,"SAN FRANCISCO",CA,94122-0000,,,"MINOR DEMO OF (E)SITE & STRUCTURE  44 S.F. ADDITION TO 2ND LEVEL  235 S.F. ADDITION TO 3RD LEVEL FOR MASTER BEDROOM. INTERIOR BATH & KITCHEN REMODEL.",
#200508059628,3,2005/08/05,2007/10/30,ISSUED,9,2008/10/30,100000,100000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,7036,9,363,,LOUISBURG,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REAR HORIZONTAL ADDITION ON 2ND FLOOR.",
#200508160354,3,2005/08/16,2007/10/23,ISSUED,9,2008/10/23,200000,250000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1255,40,708,,ASHBURY,ST,,,MICHAEL,BRADFORD,4157258269,"BRADFORD CONSTRUCTION","HOLLY PARK",,"SAN FRANCISCO",CA,94110-0000,,,"RENOVATE EXISTING 2 UNITS DWELLINGS - MOVE EXISTING UNIT 1 TO GARAGE LEVEL. EXPAND EXISTING UNIT 2. ADD FLOOR AREA TO EXISTING ATTIC. FIRE SPRINKLER & STRUCTURAL UPGRADE.",
#200509062110,3,2005/09/06,2007/10/01,ISSUED,9,2009/10/01,180000,375306,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,508,15,44,,MOULTON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ADD 2 STORY ON TOP OF (E) 2 STORY SINGLE FAMILY AND EXTEND BLDG @ REAR TO THE ALLOWABLE DEPTH PER SF PLANNING CODE. ADD STORAGE BASEMENT.",
#200509092487,2,2005/09/09,2007/10/11,ISSUED,9,2009/10/11,200000,450000,,,"1 FAMILY DWELLING",1,5462,18,70,,CARR,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"TO ERECT A NEW 3 STORY 1 DWELLING UNIT BUILDING.",
#200509092490,2,2005/09/09,2007/10/11,ISSUED,9,2009/10/11,200000,450000,,,"1 FAMILY DWELLING",1,5462,19,74,,CARR,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"TO ERECT A NEW 3 STORY 1 SFD",
#200511168232,3,2005/11/16,2007/10/26,ISSUED,9,2008/10/26,120000,120000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6729,41,44,,SURREY,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"NEW 2 CAR GARAGE PROPOSED AT FRONT YARD LOCATION NEW ROOF DECK WITH LANDSCAPE ABOVE GARAGE  NEW CURB CUT.",
#200511168350,3,2005/11/16,2007/10/23,ISSUED,9,2008/04/23,20000,24000,APARTMENTS,4,APARTMENTS,4,2052A,23,1804,,16TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"Proposed alteration to existiny ground floor. install toilet  laundry room  storage @ ground floor. see PA #200708109391 to comply with nov 200342730.",
#200511168350,3,2005/11/16,2007/10/23,ISSUED,9,2008/04/23,20000,24000,APARTMENTS,4,APARTMENTS,4,2052A,23,1806,,16TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"Proposed alteration to existiny ground floor. install toilet  laundry room  storage @ ground floor. see PA #200708109391 to comply with nov 200342730.",
